job_link,job_title,company_name,company_location,salary,job_type,rating,job_description,searched_job,searched_location
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ADHDVjEfsdcfJKmuq_eAGE74sJSVkMxBxgW86bODLpADNMjOHkaxUCLot7aM3ULcyj5uZhOiL2RkJ0GWfFGqXaSu1cDMlSDM_4e24GYFsVqXhXmvXNNXh5UrgVk4oKxJvCz7bZydKEfJ4kmYjyzSV1gujMgVNkQkqxVsLLYT2PMJxYiZG8X12733fQfsYCf543h552HoSNf-I7U0z64O1W5Wz3jOtn7RGYZK9J0ySb7riH2Tti8H4f0aQW2_T6ku16d0CfZ_McqYuq9NPomRkeFXSaXnn_mVfATmDlVBDMN0g22MIc3nPPnd05-pBW_x0CJ54sZFmxpCbCs_cL9Io6uwb9L6zGbAYYF_mRl4W7z7KDPnths0eUN05OCmasWet5PZxkWWZ8QN2w671JAp3ItOXCn3WhYM2PhBsad1J71LGVzB9yTHWFsZ-JQW8Ek7pisxKhflN9prO7X18CzavW-Ni9tqhe-w4136oVG9u_3HCwpOUor_T7vEGAgMITKREdLT4lRqEoedmuT-2sfDnxTm_jk0Y7X7_CF7bVgMCb850BF_veJUQd1t74g1QI0QOoCUyDupeQAhHjXAixbdOMYfB2iWeMgY17_Xh32oOCxykeIoGHPA-wVoAfN1GRPl9T6V2_fCGrqn5T7PUJh4KzsRoEYLp35LcycUrI5Vxx5BKYOq5gknN1M82Bfis4xPldabwxFN4YnMlHV_HNPDtZ7k46gQGeQ7m6879KgXlXf9ctCfbTdJKUTJFBWCMY49cU6anHWyUhCcMcI2xZvONUfNLP-fQKdXI2gMgX2ZIseeNpK97pCPf1E1HGe86mylKkspD0w6A03izemCtNTB7qiUIVVPSdBy0=&xkcb=SoAw6_M3DyAkZUQVZh0LbzkdCdPP&camk=f416UQcMBpCAHV4lavP2Ow==&p=0&fvj=0&vjs=3,Data Scientist [Post-Doc Research Fellow],Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIxA4uGKsWgfO7g4onQossxOgf3xSGA8Qt4_NFHQnGdjKeQjrE7tvH0tb5trH6WWLMB5LZZYd0lbRdiRyyAsvC1ANSDbHv1c92cFnEr-1yxRADjfWKdNIRwQwATj8Upri2UOgBh05mBNItfryVz05lTU_nlIgd_muYoltgpcVSDfy3lD9HiVFlet493cXub2jPVvjhMqb4W3RKhM-VjQCayXzDJg80WXUonH4-JEkUnRCS0zR7vT6H232vldXIh2B6R3-X2pN8N9D2Ip9AlniK4nCKkcwgvLsgo1Yg91jw3EdE_1CGXVzvu39wQ36IGx5yTplxxOBaBbjoVamOqFH_WQAsqWMPpAprnkdT8zGtZmH4obxr6Kvl1VBXb83xzFTrUiHKTkaaRCmj5gVcq2DWYJB1BtUrwIUxVh70y7E4p2A5KWzhNGn4icReqhT6UaV6ifL4TnX6sCZ6tStpw3TzoU0PYL-tI1jBgyzxVHAunIcA8EMJiNuogUDFvZQgAnrktLVRC5yO2SGqUAeUDuXNo0aFcHbNtYAUnSj43z7kjdF6PjBxKJAofjrrirqn-oHk_UGHR8Q_L9jA45Hf_c72YSev1bRkJ31Svd7FGGJZJ_XE-DB5CIMP&xkcb=SoCE6_M3DyAkZUQVZh0KbzkdCdPP&camk=4HOcmqOLYrA6zl4JNYVhXg==&p=1&fvj=1&vjs=3,Data Scientist – NLP,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=f92e5b3499df8070&bb=iHPUS2G-mzm8P6_meKC6OLr418rJ0CCBjLDvH5eEJMphbA1DrhYUL9GgbYqyMBghTtboh4e61wlUImnXHOfxS0UMdAsA_TF3Bv_WzVyIOA3Apli27xyyaQ%3D%3D&xkcb=SoDt67M3DyAkZUQVZh0JbzkdCdPP&fccid=13920672d471a7d1&vjs=3,Data Scientist,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=34a4b6043818d77e&bb=iHPUS2G-mzm8P6_meKC6OEmOCYdoKMuEH1MYdQQSmEMIapVU9EnewBapGnbH3KEvLLAR-KAgExalg3ptR7MpQo1TebOKUvC5AnmCIkfHiXDY-ABtKY1y1Q%3D%3D&xkcb=SoBZ67M3DyAkZUQVZh0IbzkdCdPP&fccid=4640437a3109c91f&vjs=3,Data Scientist,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=98c89048fe9d5fe3&bb=iHPUS2G-mzm8P6_meKC6ONnIgzKoUpC8P4myudfk7UiTGNCNLGqQXGc44MaYAnByXQlky2BWeE4xzsKPruHha1R-MRGgJQGW69vLMZrteAdcoH0FfUt2uw%3D%3D&xkcb=SoDX67M3DyAkZUQVZh0PbzkdCdPP&fccid=10492c8f2d7b4e4a&vjs=3,Data Scientist,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=ce4ab65bc0d80bf9&bb=iHPUS2G-mzm8P6_meKC6ODMnyPHBJragvVWRaD2UAe3RPJ-K35ZPRaLea-YSzcRE0rB61tCDRUmdK3Y3G6n9mJSNOQBgKDapyeH_RWuUcHlKHdkfHza-5w%3D%3D&xkcb=SoBj67M3DyAkZUQVZh0ObzkdCdPP&fccid=057abf3fd357e717&vjs=3,Research Data Scientist,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=6e1a70ad9a0fd4ed&bb=iHPUS2G-mzm8P6_meKC6OLchRYvtX1ZZIomH9oKGej8YzZF5wKOZSQQKowGz_bD6PyabUJ-rVJU4FJYHqtENlUt4xTlYDPcki1f-NKH_oIyIIO4UrBIzdA%3D%3D&xkcb=SoD-67M3DyAkZUQVZh0NbzkdCdPP&fccid=615a8c4dc1178784&vjs=3,Data Scientist,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
https://www.indeed.com/rc/clk?jk=3fc42534a17c4af6&bb=iHPUS2G-mzm8P6_meKC6ONjew6vVBkgYj_vsHn8ssL-R3WHV0QzIYxezhIxL_lbn4ZrvM8D3ZVZ0Hmu1VCQim3oqgtVLi6UR50Eqp11iFxeJiknQ0dM6Mw%3D%3D&xkcb=SoBK67M3DyAkZUQVZh0MbzkdCdPP&fccid=3f20b9848b31e1a9&vjs=3,Data Scientist – Generative AI,Not available,Not available,Not available,Not available,Not available,Not available, Data+Scientist,New+York
